"ADORA1","BST1","BTLA","CD160","CD200R1","CD200","CD274","CD276","CD28","CD70","CD80","CTLA4","ENPP1","ENTPD1","HAVCR2","HLA.G","LAG3","LGALS9","LILRB1","LILRB2","PBRM1","PDCD1LG2","S100A8","S100A9","TNFRSF14","TNFRSF18","TNFRSF4","TNFSF4","TNFSF9","VHL"
-0.229232812254915,2.55177151780493,0.331103284160765,-0.233780517589469,0.310264236773589,2.66047211072658,-0.120034273220438,-0.352277072812203,0.152264438337438,0.00955979024345475,0.308225172543724,0.740836249868096,-0.667483811624593,-0.491135558787727,2.3360473418425,-0.262378750799448,-0.389581627006597,-0.130282501224709,0.266739601249285,-0.0115763139949367,-0.978319208732363,-0.213187672797535,-0.389650879070693,0.0599836395020645,0.959279052735538,-0.325206988996042,-0.0562866898137752,1.33747921492141,0.32783544420772,-0.86141968831527
-0.380539014177538,-0.796343602053926,-0.290268695786448,0.250408373362777,0.294965284407182,-0.332436333676325,-0.0418537419973859,-0.514800556299183,-0.0235714521410587,-0.34396744453899,-0.500810368684798,-0.333820210633206,0.0536932758032451,-0.347447013145763,0.027589437634238,-0.448057684571481,-0.232985553478462,-0.633252492643227,0.366991012785952,0.190357250321284,-0.0676887895511594,-0.294968719714233,-0.188533521733978,0.0991564603977513,0.0139600544113994,-0.475391873860965,-0.0626841489970038,-0.47260408448019,0.606167613427519,0.244314277273607
-0.438262595050777,-0.461568985893889,-0.217424090809693,-0.691785441532489,-0.578264668374335,0.94774474451209,0.995847504594491,-0.405717474161354,-0.251050285641076,1.24444108624355,-0.447322548035366,-0.0835378493563648,0.57380428285451,-1.37373758252812,3.75299533132417,-0.610811104541001,-0.502728033670239,-0.711150970457599,-0.73082798516645,-0.421881065302304,-1.83388580001993,-0.584530056929431,0.123725100484383,-0.0164851160974855,0.938407667298456,-0.336316348695512,-0.492751563209562,-0.769890115842531,5.2936830829915,-0.688956570939157
-0.669016852985621,1.73890575073697,0.182477997707372,1.1237239796613,-0.422926467835135,0.291126478177723,-0.0703424449756564,-0.410348302196468,-0.117272909812531,-0.479387373027934,-0.043770240779288,0.844136173678929,-0.90118878854916,-0.29650871168068,0.236514930206316,0.139633680181965,-0.353279778551712,0.171722752269815,0.752160419758019,1.14782935276606,-1.15882113995996,-0.176336366997504,-0.206719484130694,0.160564731032629,2.12964651493412,-0.157566046512608,1.51076726704225,0.30053233053422,-0.37913013799818,-0.0996035540029507
0.284496637682603,0.229766700747101,0.189330046537614,0.23005518993642,0.1856736061075,-0.720605984891219,-0.0460706887594769,1.41799107786215,0.389312841184468,-0.391795365066542,2.13816084925,0.124584328917981,1.1134010165996,-0.00324141398354721,-0.263333983839926,-0.383761195222185,-0.167523956404798,0.520834423666736,1.79602364133638,1.11822617871469,-0.0404085312808134,0.529859058425256,-0.346961502565634,-0.118146528891044,-0.239824377403842,1.61510997129136,-0.511037638944175,0.0189925818711114,-0.576594683390478,0.814942713376785
-0.652151828368022,0.0612150005259698,-0.370738854528173,0.245421674736093,0.00464910175319075,0.97440601660098,-0.233686146484135,1.88111759381063,-0.0666059008988702,-0.687641114165008,-0.509588180386096,-0.722995872020394,-0.654781709947381,1.05782586392594,-0.217634083722453,-0.570753874876544,-0.467611528598477,0.145067627179811,0.442290287030506,0.0256893090157273,0.207487607587323,-0.403451129949344,-0.0826115833677347,0.0827245459024188,0.142683454162193,-0.318456644350623,2.85445528721956,-0.668654139292839,-0.702239190120453,0.655247275333439
-0.208649046630867,-0.310128841963784,-0.071309262201615,0.427993395006929,1.02694939153366,0.107995363639161,0.0353130983349416,0.068455826321914,0.858584301478745,-0.460390423330072,1.89928949075843,2.66426564761528,-0.500056529498467,1.0123652027115,0.177844359045616,0.789318199446852,0.640398869260577,0.265584155247799,1.90485164093784,2.04322688238257,0.242043099785822,0.370266793805482,-0.455920810526178,-0.444736321620473,1.08691394701366,-0.579110451335411,0.128519566172028,-0.523494833245588,-0.212267327440079,-0.0400384592490043
-0.632158731435067,-0.0951803130799964,-0.267538047041082,0.633072682819876,-0.171875043803366,0.71093222585611,-0.0416906142602622,-0.871395755428988,-0.0978129134666424,-0.335984906595891,-0.0332217465971092,-0.352719466841031,0.597441971525913,0.526033163023922,1.10304127827037,-0.634795445202311,-0.487899500333024,0.170276314680033,-0.0771326781271433,0.551505639229703,-0.913306735346783,-0.0165817649896248,-0.174200164807281,-0.100909088305214,1.37530972932064,-0.486573341901679,0.0252182349762904,-0.213568615425089,-0.224061913006386,-0.0773036862321248
-0.283478101586874,0.543265900509102,-0.174135469003903,0.296077058221751,0.997024666486818,-1.18546738226,-0.0199699547639317,-0.327678029121655,0.769862929895002,0.271860348074178,0.53545923519601,-0.115141483203518,-0.658687369104829,-0.202940782639823,-0.306857115678428,3.29806163846519,-0.154020173892624,0.415550826886685,0.0306068155095533,-0.0390439744519587,-0.339733720357048,0.0389794413255315,-0.194938091218254,-0.0370143045339924,0.580629206876208,-0.477978086056935,-0.815877178096352,-0.368418601312401,0.945597393975617,-0.418129945182775
-0.110415281810907,2.70889012911344,-0.595475546286153,-0.148226814229032,-0.643745595850597,-1.21788440813458,-0.202124768123238,-1.4149234610801,-0.776968036162578,-0.736413595585846,-0.863124466251721,-0.729219171504124,0.855984641517608,-1.46789425133761,-0.207342426130315,-0.763412493986592,-0.529009518581487,-1.27345806583114,-1.17461915582627,-1.1633871594753,-0.466824585397026,-0.4754344417777,0.00539535683012682,0.475777739565389,-0.867331761589908,-0.751701536047564,-0.830138242843603,-0.917813486360348,-1.01706335942633,1.19003418270299
-0.656572622758417,1.20111678975348,0.708774235843595,1.37873570491971,0.77624970033665,0.58012468279796,-0.0503311369189988,-0.61102775631165,0.578227192489119,0.69729710114507,0.496040776382937,0.433095867450793,-0.575895523284434,-0.0573395185986867,1.19193123282254,-0.100200468620407,-0.264849636827703,0.0855350372277231,0.0701174813329098,0.114577802202343,-0.320027488439852,0.541773436271895,0.46815812404994,0.87540042913669,0.741896621338947,0.3435056979386,-0.421472967178198,0.0307435603221498,0.607694654575767,-0.419343620571198
-0.528392581199739,-0.654946582288777,-0.141700423331957,-0.293809071514603,0.506294307393742,-0.320704512470465,-0.00936839986843853,-0.410021060409811,0.119651726459268,-0.274983890089789,0.80404704679654,0.720234924551874,-0.87113332273341,0.181834484565847,0.142106749945852,-0.0385823182233241,0.434036683365915,-0.180954063804253,0.605252388694986,1.22153873460311,-0.450136250829016,0.538803283336636,-0.14463800850935,-0.083621708016885,0.508592604313715,-0.479972367690897,-0.242606417885541,0.321767942711369,-0.305866377684535,0.237951213725801
-0.441247381184982,-0.603781010200028,-0.440938920828477,-0.632737571075504,-0.248539670598253,-0.206365637454897,-0.113133608067926,-0.296704856641706,-0.432960980017841,-0.201643144586353,-0.477068409773415,-0.426994864889715,-0.161388279251048,-0.587523240232299,-0.375129183480901,-0.702030524423999,-0.438595320722402,-0.554684648914047,-0.461073654820036,-0.279039432783565,-0.108615880894371,-0.365924311623739,-0.0280719360703537,0.0181555720212244,0.351182917015897,-0.45562456778249,0.52704348583923,-0.882882588324078,-0.346146401848889,0.0093201306051395
0.444026323000689,-0.4886360084649,-0.405813826440753,0.016176314502138,-0.40876929248464,0.923724642278338,-0.0953644543191735,-0.114255432566295,-0.68558563248747,-0.714783127643298,-0.328138721521036,-0.741082592121695,1.44312218218724,-1.33780782935212,-0.35494564888514,-0.271185052034102,-0.53615668012738,-0.21570993516204,-0.419451930325067,-0.869323578083977,-0.57601243110919,-0.788109034609294,-0.403833324975411,-0.393460431372557,-0.202299096894213,-0.65137241269364,-0.84555624256638,-0.874158551469015,-0.180989304104323,1.28172732520025
-0.612347411308672,-0.642829836614154,-0.0906675709143398,0.380686771674912,-0.0260329287373315,1.14082951694595,-0.160275785769991,0.067858730008223,-0.571585061177223,-0.71339917609531,-0.343462707400421,0.174244093281515,-0.624499720246627,1.32639980180559,-0.709167801202139,-0.438884754064596,-0.425504619143197,-0.454206952535409,-0.357099817657692,-0.207729901865397,0.150705511607168,0.280905519906927,-0.417121590620381,-0.41717989672408,-0.180212562025505,-0.528251361651779,0.284544627469694,-0.395788055326057,-0.871916698418822,0.868844382729538
0.277439651729425,0.718778152936076,-0.173187914629235,0.0767189236491225,-0.303201453028787,-0.421663933550274,0.0702681382839396,-0.909631067139615,0.189567329169461,-0.211216647859137,-0.394106166756194,-0.130583869533097,-0.230737682238086,-0.139334541917958,-0.255285485537901,-0.752381524711487,-0.457543190679462,-0.241564292147934,0.0362992776315612,-0.229647987907644,-0.228625577569414,-0.179642141526091,-0.322827685313392,-0.326789199005114,0.256489708294528,-0.52759007026669,-0.807142509869813,0.759301845496368,-0.171929393015332,-0.407059735452238
-0.685271090030059,-0.722177128467263,0.105484559068095,0.124611101429476,1.10824102238564,-0.861977350839349,0.159819198013584,-0.65283590734691,0.0310545979796803,-0.470042790881185,0.856159159004526,1.15603993203157,-0.616266391118294,0.430019159943634,0.868515142713222,1.09719568421577,0.457142821698112,-0.0860289653804222,0.631781812495643,0.46018541212277,0.305041134936118,0.584241786517831,-0.378168888552056,-0.317885165893592,0.788671559695504,-0.161758628547852,-0.225515437005881,-0.158392944402442,-0.678134685686925,-0.0236093770929223
-0.158322361809349,-1.27892132558251,-0.236361091881971,0.306417752032679,-0.14781462943227,-0.115761031759639,-0.0503267113157216,-0.047237884676421,-0.335194443128861,-0.566246958485014,-0.0764542518766383,-0.263370998809414,-0.704524269829526,0.708418247066293,-0.211224783794539,-0.0830090569294262,-0.328714582680317,-0.632976533241583,0.590775996396478,0.360443202927823,-0.130810021698226,0.174559259286661,-0.28244711166729,-0.191337647577512,0.594519038699653,-0.314905452001405,0.0469864450723569,-0.0743970262581663,-0.745230247921037,0.476292694300517
-0.341306677334146,0.21339896588625,-0.150779426161029,0.356366366633358,-0.52283507553284,-1.2344548679807,-0.0328621036083691,0.230596774978846,-0.687391078673929,-0.404743403906085,-0.391377342128246,-0.496388234446261,-0.638706286964366,-0.175613527476902,0.952571128873869,-0.530870911006242,-0.456021858575455,-0.537099702756216,-0.333263568752586,-0.187708973012516,-0.467454190310172,0.0867185714459746,-0.245261707888462,-0.0614537799142124,-0.715403079225437,-0.509161214598439,-0.48955015754514,-0.650025000205129,-0.410566512836853,-0.933795909324009
-0.579796824783093,-0.634105813316434,-0.48073312492333,-0.0329581242926036,-0.581239924398432,-1.42414193328886,1.20855307857618,2.23423320636105,-0.00519552842869538,-0.733983291332274,1.30027400186854,-0.42482560203078,-0.00251595852075745,-1.06524103446347,0.098466280215817,0.161922782302386,-0.395134986386179,3.58768568273049,0.30777943322241,-0.0388717908094626,-0.758529678889951,0.317981839907899,0.0708001817126725,1.37682506172593,-0.353232245709487,-0.198001173764302,-0.764414761690516,-0.678931539290933,-0.884093265460176,1.53353572947179
0.16333131670941,-0.589374191605385,1.35938709897225,0.627773288795411,0.448668479726219,-0.664750025773213,0.319251370675341,1.54156895164322,2.08797613308607,-0.578943339419139,2.32332059346764,0.953401494505618,-0.325338391162173,1.74458795805186,1.28822852062551,2.08025716593249,0.200875176680597,0.729725546292991,3.55835811713693,2.00414063621664,-0.303386544163918,1.30943460353801,0.434098833977552,1.03881544334709,1.15562259182051,0.208432320537672,-0.583006008903519,0.130145093570616,-0.569524346488369,1.17334102492983
-0.671057858908133,0.910809264332253,-0.317007521633388,0.455735026593054,-0.683901228052115,-0.780176087572722,-0.201356395489257,-0.278010686724695,-0.556150257436241,-0.247812334509242,-0.366537998539062,-0.30398015735179,-0.837422072656767,0.31219400488368,0.0616163444216049,-0.381313828385957,-0.537835689807922,-0.0876894708594859,-0.591124152778553,-0.218632557009115,-0.365911346916314,0.306803953317959,-0.101007170657137,-0.165773470476272,-0.0514984630245594,-0.205674180912296,0.306692996197663,-0.746046783845982,-0.327979826853262,0.506547309794585
-0.709028691663184,-1.04865627029628,-0.208470097743425,0.27271994952562,0.213047776188906,-0.837945549499801,-0.138326393996554,-0.801229024397691,0.347920845495302,0.640518732505811,0.437458854373544,-0.144117421008152,-0.507485641540916,0.636014060181906,-0.609889798273773,-0.00841297086186425,-0.362870613883117,-0.604981164938787,-0.220744434267176,-0.288156494691934,-0.790749504757031,0.0931642297276989,-0.444268577033182,-0.386986468109438,0.411791248641466,-0.462717634922466,-0.276782744823041,0.0227337679166306,-0.7416059050028,-0.152981560086715
-0.600959156303306,-0.00206471098076576,-0.579328685608644,-0.342546115565483,-0.605294612502854,-0.832959654286907,-0.0327605083603698,-0.905463928750943,-0.795105933090738,0.700883642609269,-0.632947679305552,-0.768029337956749,-0.219661556207352,-0.614030451877303,-0.353006785822171,-0.675681615294961,-0.533343076323791,-0.860697163500598,-0.715691685796962,-0.911802323163046,-1.10245004238016,-0.573899028362655,-0.246526617892269,-0.31561875652695,1.69745827138296,-0.796374832735845,-0.706995588641139,-0.590660144742431,0.0117373751540725,-0.569190010728694
0.16343580799963,3.4471003480155,-0.654806188992605,-1.04425524759923,-0.737724184701486,-1.27884764661172,-0.116753635943237,-1.27968988461112,-1.00975684286295,-0.735448383880513,-0.997721917376493,-0.681281896850119,1.63509468366219,-1.43936156500776,-0.120659955102957,-0.77191230803801,-0.547398714518456,-1.33242418103828,-1.22439557063527,-1.1597957288136,-0.0363598422775391,-0.603113818841629,0.699868743222747,0.980261310149974,-0.811463994967662,-0.807950590970049,-0.902006066908077,-1.02206603517896,-0.973374749090917,0.776462999041011
-0.340166137406902,0.508753709285332,-0.0621373441010234,-0.218984008207119,-0.408979789713905,0.545719321089817,-0.134515041013422,1.57450842132368,-0.38778074852351,-0.311311729322087,0.434566418929302,0.330878868128334,-0.409629030736637,0.128345097057811,-0.175459342547199,-0.566614583196724,-0.484562504701668,0.152052774234024,0.886275661029678,0.744230710098544,-0.448693708055097,-0.0157262852073297,-0.0915222311366918,-0.127441529532138,-0.469655468253216,0.244982692538925,-0.0517526735013723,-0.43546199262812,-0.362082175196147,0.132545306235068
1.41494871424882,0.513958027003402,1.32637589598928,2.3660521636754,1.28333399734098,-0.137834349279272,-0.15656819886323,-0.20979262988819,0.993640919990631,0.903618975415239,0.737642638658203,2.36313628627935,-0.533335081527097,0.824882013514664,0.45344493086649,-0.147476126370916,7.98389830594978,4.18244077307608,2.22833907681302,4.80379100128176,-0.798452979941245,0.29290283896399,1.29941495445783,0.0311576391028061,1.93914435056873,5.26791223101567,0.512333465563781,2.92120276677294,-0.422611318723115,-0.671623023679653
-0.70076324146418,-1.37690665062778,-0.641461747245495,-0.768731407205384,-0.638778869767819,-1.13816486514914,-0.132779707592582,-0.826542432909244,-1.09870346035488,-0.737395651010479,-0.832220785337686,-0.771921163847937,-0.345707016936154,-1.49832976010283,-0.862007805448806,0.12631828146509,-0.563800991954817,-1.28418825293945,-1.1583125199261,-1.16810784678562,-1.34335392506822,-0.790999348455395,-0.497225966834775,-0.417026080684033,-0.172232178557996,-0.677839300385243,-0.120762308198053,-1.02804143185803,-1.03415334376441,-0.231280946116731
0.0550079828010149,-0.242666204598402,-0.425777528070745,-0.927750772291383,-0.541972283432273,0.675195533686781,0.155455355143636,-0.0649621254376107,-0.922354757823605,-0.621833092894935,0.572378185922818,0.577536371258184,-0.869424238343638,-0.847294502455715,-0.555147686568733,0.0209726072715086,-0.506898560476819,-0.349174250959984,0.367722466738572,1.26915956523866,-0.920765657857584,-0.345123695272555,7.60106027686852,10.3660865405829,-0.0619670223775803,-0.320470206410606,0.995870207355859,-0.466711509003472,-0.190269757873337,-1.12754885294545
-0.650518390741603,0.525836352921338,0.484419682876402,-0.552213642685616,2.0008433262426,-0.139513432852056,-0.023034941889332,-0.564073001563753,0.592672058663582,1.72446699033483,-0.117786370810527,0.19440688001116,-0.648596440180293,0.0492260045868099,4.48127556073277,6.38998199028419,1.94707874886648,0.181209347052462,-0.299453755704508,-0.193934689345606,-1.09581289862992,0.341564512543628,-0.154473068847062,-0.176644306324708,0.869992550387552,0.355095340881447,0.167157981222536,-0.248597148507544,1.34192871028983,-1.37801338603367
-0.461219426700941,0.0741362120817044,-0.467910865718551,-0.357778139218005,-0.591797860138903,1.75036344744442,-0.249184027082076,1.49724370696315,0.182580848716785,-0.680626585604546,-0.956569878595027,-0.584697693277028,0.177012108433471,2.54249991883119,-0.613448502705962,-0.413307059952214,-0.496710216130425,0.0328517906820555,-0.323096257255418,-0.516875811384659,0.251430386158471,-0.331846974862059,1.49115001482133,2.533244422314,-0.326891400296631,2.40068441366837,2.22903284461236,-0.216722115786359,-0.76991030757929,-1.10548348769791
-0.701499155890946,-1.6367421521668,-0.613711773344048,-0.868349604395262,-0.723266146777005,-1.33082035988901,0.00444371123288537,-0.21554938004627,-0.759936211408113,-0.73707082539311,-0.545732561786698,-0.636991708592765,-0.415542840063977,-1.44731417801608,-0.796188185930842,-0.852435755977896,-0.563006426318045,-1.1478833563829,-0.84917244541848,-1.14557376599145,-0.174112122570692,-0.777916669669299,-0.547544404852981,-0.639482994175426,-1.35870583153389,-0.409756043112617,-0.765270105182173,-1.01594233946419,-1.03574633504958,0.568257118863384
2.06774479742073,0.399175388421666,-0.227163528746465,0.627361865120041,-0.713166779147061,0.337497153048159,-0.143615611520363,-0.11447757492763,-0.704956374409988,0.0954937088920255,-0.894474207043085,0.0367775168314578,-0.797637089936154,0.129016200774634,-0.716574119014185,0.146884115303091,-0.402402584730479,0.00802383743977489,-0.398134488469885,-0.780043346156206,-0.788978656651394,0.296619840613135,-0.381080475232945,-0.50122887265035,1.39025024540036,-0.181887122826291,0.999084496349275,-0.0205023971821977,-0.00607832668361995,-0.958638990289694
0.643976210079681,-1.12030908490783,-0.164248780609448,-0.759060122545338,-0.725055930310413,-0.153363823497108,-0.246638259080647,0.0414246453847274,-0.500276400019788,4.05657892278239,-0.671811527711238,-0.592953092777593,0.685984315972611,0.524449829104425,-0.698750704671363,-0.379701634900983,-0.431858858507979,-0.0512455691086393,-0.68977732331803,-0.948410675100479,-1.58937012039146,-0.671395401393323,-0.112804780271213,-0.444946716466724,0.0598234843322104,1.82880992990188,0.557627538857401,-0.400139359095483,-0.338908840146274,-1.62188459550477
-0.708176147654121,-1.60414976085271,-0.578745950950059,-0.639705232224531,-0.802256662051373,-1.09483651533631,0.545138754359834,-0.935523230772375,-0.991900341140484,-0.736307488636422,-0.00978287177262096,-0.490818654705062,-0.666661692005169,-1.62520863091101,-0.821269564814357,-0.395221512932847,-0.540428684895036,-1.22648070732258,-1.15227037218763,-1.19532995215997,0.0287745096367928,-0.84726908721395,-0.414545954097268,-0.525146180884435,-1.20991985710396,-0.722131700036566,-0.752632107015188,-1.10973902084322,-1.01198815708688,0.479386689591517
-0.731736447481235,-1.58239554994642,-0.601881729310042,-0.513390015229981,-0.845093992053365,-1.14737354563562,0.490810314839561,-1.0620944599848,-0.99187747011988,-0.738077720973403,-0.95140206764995,-0.764351823513432,-0.969756579636276,-2.07056016750118,-0.888394580920679,0.102870479953818,-0.564298290272072,-1.3923042629354,-1.30296294077447,-1.38472252568659,1.86768238598384,-0.824773081338487,-0.564448290449521,-0.650706158477704,-0.412450113136905,-0.824138422880815,-0.855876567179666,-1.22240963465752,-1.05474710548268,1.01992270536444
2.47425180190327,-1.33057102010589,0.933444163599811,0.10524977729218,-0.0013610363920962,-0.809419908499184,-0.224060350533046,1.23791711040316,0.257270605239594,-0.198629765617304,0.11555655187813,-0.00855487160654471,-0.686759328910592,-0.0409924677808036,-0.583088424614232,1.17103766275702,-0.21923253847837,0.394775892657654,0.223724121999696,0.0197831542002114,-0.483245484834992,-0.189269001414839,-0.428049027969908,-0.511728941709783,0.125292278390654,1.17672230106324,0.329912210851524,0.159772917281599,-0.0105375234547112,-0.340001081592894
